Date,Open,High,Low,Close,AdjClose,Volume
1975-04-14,12.812500,13.585938,12.796875,13.085938,4.223171,5966400
1975-04-21,13.140625,13.484375,12.820313,12.875000,4.155098,4632000
1975-04-28,12.875000,13.281250,12.500000,12.976563,4.187874,5688000
1975-05-05,12.976563,13.437500,12.890625,13.406250,4.326542,5366400
1975-05-12,13.453125,14.210938,13.453125,13.539063,4.400483,8179200
1975-05-19,13.539063,13.750000,13.250000,13.679688,4.446189,4748800
1975-05-26,13.679688,13.687500,13.281250,13.437500,4.367476,2628800
1975-06-02,13.562500,13.734375,13.328125,13.343750,4.337005,4036800
1975-06-09,13.343750,13.437500,12.875000,12.882813,4.187190,4835200
1975-06-16,12.882813,13.140625,12.687500,12.898438,4.192267,5075200
1975-06-23,12.898438,13.460938,12.890625,13.062500,4.245592,4299200
1975-06-30,13.062500,13.187500,12.843750,12.906250,4.194811,2977600
1975-07-07,12.906250,13.125000,12.656250,12.843750,4.174494,5315200
1975-07-14,12.843750,13.093750,12.453125,12.617188,4.100857,5398400
1975-07-21,12.617188,12.718750,11.859375,11.906250,3.869790,6752000
1975-07-28,11.906250,12.203125,11.750000,11.828125,3.844394,5057600
1975-08-04,11.828125,11.890625,11.218750,11.250000,3.656492,5120000
1975-08-11,11.257813,11.585938,11.070313,11.390625,3.737361,3924800
1975-08-18,11.390625,11.484375,11.000000,11.265625,3.696348,3760000
1975-08-25,11.265625,11.718750,11.140625,11.640625,3.819390,3771200
1975-09-01,11.640625,11.656250,11.226563,11.250000,3.691222,2828800
1975-09-08,11.250000,11.617188,11.101563,11.250000,3.691222,4435200
1975-09-15,11.250000,11.875000,11.109375,11.828125,3.880911,4123200
1975-09-22,11.828125,12.265625,11.593750,12.250000,4.019330,5243200
1975-09-29,12.187500,12.218750,11.453125,12.203125,4.003950,5480000
1975-10-06,12.507813,13.078125,12.343750,12.875000,4.224400,9076800
1975-10-13,12.875000,13.312500,12.828125,12.953125,4.250032,5862400
1975-10-20,13.000000,13.484375,13.000000,13.062500,4.285920,6572800
1975-10-27,13.062500,13.468750,13.046875,13.265625,4.352569,6412800
1975-11-03,13.265625,13.625000,13.187500,13.515625,4.434596,5358400
1975-11-10,13.515625,14.062500,13.437500,13.906250,4.600473,5902400
1975-11-17,13.945313,14.109375,13.593750,13.859375,4.584962,5078400
1975-11-24,13.859375,14.156250,13.781250,14.148438,4.680592,3681600
1975-12-01,14.148438,14.203125,13.414063,13.414063,4.437646,6467200
1975-12-08,13.414063,13.625000,13.156250,13.476563,4.458322,4670400
1975-12-15,13.476563,13.843750,12.984375,13.609375,4.502260,4496000
1975-12-22,13.609375,13.968750,13.492188,13.953125,4.615979,2267200
1975-12-29,13.953125,14.156250,13.843750,14.156250,4.683176,2883200
1976-01-05,14.156250,14.484375,14.140625,14.453125,4.781387,9008000
1976-01-12,14.453125,15.179688,14.382813,15.125000,5.003659,10363200
1976-01-19,15.179688,15.968750,15.179688,15.890625,5.256946,8424000
1976-01-26,15.890625,16.234375,15.507813,16.109375,5.329311,8180800
1976-02-02,16.109375,16.531250,15.875000,15.875000,5.251775,8332800
1976-02-09,15.875000,16.281250,15.734375,15.875000,5.286855,5465600
1976-02-16,15.875000,16.531250,15.781250,16.375000,5.453369,4804800
1976-02-23,16.375000,16.445313,15.781250,15.976563,5.320679,6113600
1976-03-01,15.976563,16.296875,15.890625,16.093750,5.359706,4857600
1976-03-08,16.156250,16.617188,16.156250,16.343750,5.442966,6009600
1976-03-15,16.328125,16.421875,16.062500,16.171875,5.385723,5283200
1976-03-22,16.171875,16.570313,16.093750,16.218750,5.401336,5644800
1976-03-29,16.218750,16.703125,16.156250,16.687500,5.557442,4904000
1976-04-05,16.765625,17.078125,16.632813,16.742188,5.575656,6894400
1976-04-12,16.742188,16.921875,15.898438,16.031250,5.338890,7518400
1976-04-19,16.031250,16.390625,15.984375,16.164063,5.383123,6896000
1976-04-26,16.164063,16.234375,15.773438,15.835938,5.273847,4744000
1976-05-03,15.796875,15.804688,15.328125,15.656250,5.214006,4696000
1976-05-10,15.765625,16.218750,15.757813,15.765625,5.287445,4857600
1976-05-17,15.765625,16.101563,15.718750,15.843750,5.313641,3931200
1976-05-24,15.812500,16.078125,15.531250,16.039063,5.379149,5380800
1976-05-31,16.031250,16.156250,15.781250,15.812500,5.303164,3715200
1976-06-07,15.812500,16.117188,15.750000,16.109375,5.402728,4678400
1976-06-14,16.187500,16.875000,16.109375,16.625000,5.575662,8563200
1976-06-21,16.656250,17.296875,16.656250,17.156250,5.753826,8216000
1976-06-28,17.156250,17.429688,17.093750,17.250000,5.785270,5088000
1976-07-05,17.250000,17.460938,17.156250,17.375000,5.827192,4209600
1976-07-12,17.375000,17.523438,17.046875,17.140625,5.748585,8779200
1976-07-19,17.140625,17.218750,16.750000,17.062500,5.722391,6104000
1976-07-26,17.109375,17.218750,16.929688,17.007813,5.704044,4444800
1976-08-02,17.007813,17.343750,16.937500,17.203125,5.769550,4225600
1976-08-09,17.203125,17.484375,17.140625,17.390625,5.880242,4297600
1976-08-16,17.390625,17.546875,17.015625,17.062500,5.769295,5051200
1976-08-23,17.062500,17.109375,16.734375,16.859375,5.700611,4716800
1976-08-30,16.875000,17.406250,16.875000,17.406250,5.885524,4107200
1976-09-06,17.406250,17.507813,17.312500,17.468750,5.906658,4384000
1976-09-13,17.468750,17.851563,17.312500,17.750000,6.001759,5993600
1976-09-20,17.750000,18.031250,17.710938,17.734375,5.996475,6801600
1976-09-27,17.781250,17.968750,17.421875,17.531250,5.927789,6430400
1976-10-04,17.531250,17.617188,17.281250,17.390625,5.880242,7224000
1976-10-11,17.390625,17.445313,16.406250,16.406250,5.547398,10480000
1976-10-18,16.421875,16.593750,15.812500,16.031250,5.420597,7792000
1976-10-25,16.031250,17.000000,15.968750,16.984375,5.742877,6860800
1976-11-01,16.984375,17.031250,16.375000,16.390625,5.542114,5950400
1976-11-08,16.359375,16.554688,16.093750,16.375000,5.583708,6940800
1976-11-15,16.375000,16.960938,16.281250,16.875000,5.754204,7256000
1976-11-22,16.875000,17.218750,16.828125,17.132813,5.842116,3528000
1976-11-29,17.125000,17.125000,16.828125,17.000000,5.796830,6107200
1976-12-06,17.031250,17.156250,16.875000,16.937500,5.775517,6104000
1976-12-13,16.937500,16.953125,16.562500,16.562500,5.647645,6432000
1976-12-20,16.562500,17.023438,16.546875,16.976563,5.788839,5203200
1976-12-27,17.093750,17.625000,17.093750,17.445313,5.948677,6118400
1977-01-03,17.281250,17.531250,16.976563,17.000000,5.796830,5851200
1977-01-10,17.000000,17.062500,16.632813,16.906250,5.764859,7544000
1977-01-17,16.906250,17.476563,16.875000,17.125000,5.839454,9814400
1977-01-24,17.125000,17.250000,16.703125,17.031250,5.807485,8009600
1977-01-31,17.031250,17.367188,16.757813,16.812500,5.732892,6708800
1977-02-07,16.812500,17.007813,16.625000,16.687500,5.742619,6676800
1977-02-14,16.734375,17.156250,16.734375,16.882813,5.809835,7166400
1977-02-21,17.187500,17.312500,17.187500,17.218750,5.925435,5600000
1977-02-28,17.218750,17.437500,17.210938,17.375000,5.979205,7020800
1977-03-07,17.375000,17.781250,17.375000,17.703125,6.092124,11640000
1977-03-14,17.703125,17.882813,17.656250,17.718750,6.097501,7312000
1977-03-21,17.718750,17.851563,17.343750,17.343750,5.968454,7236800
1977-03-28,17.343750,17.578125,17.234375,17.375000,5.979205,7182400
1977-04-04,17.375000,17.382813,17.140625,17.296875,5.952321,4736000
1977-04-11,17.296875,17.453125,16.812500,17.031250,5.860913,11036800
1977-04-18,17.031250,17.054688,16.093750,16.125000,5.549049,10624000
1977-04-25,16.125000,16.375000,16.031250,16.171875,5.565180,8748800
1977-05-02,16.171875,16.484375,16.000000,16.015625,5.511408,7022400
1977-05-09,16.015625,16.078125,15.656250,15.828125,5.499180,7150400
1977-05-16,15.828125,16.031250,15.585938,15.617188,5.425897,7601600
1977-05-23,15.601563,15.601563,15.312500,15.328125,5.325464,7768000
1977-05-30,15.328125,15.671875,15.281250,15.671875,5.444895,5833600
1977-06-06,15.671875,15.859375,15.601563,15.726563,5.463898,5040000
1977-06-13,15.734375,16.242188,15.734375,16.093750,5.591473,8536000
1977-06-20,16.117188,16.656250,16.117188,16.625000,5.776040,7614400
1977-06-27,16.625000,16.804688,16.312500,16.351563,5.681040,7515200
1977-07-04,16.351563,16.476563,16.125000,16.195313,5.626757,4617600
1977-07-11,16.195313,16.921875,16.132813,16.882813,5.865614,6603200
1977-07-18,16.906250,17.218750,16.906250,17.078125,5.933473,9558400
1977-07-25,17.078125,17.140625,16.617188,16.757813,5.822186,5355200
1977-08-01,16.757813,16.921875,16.656250,16.656250,5.786902,5513600
1977-08-08,16.656250,16.796875,16.492188,16.625000,5.830077,5131200
1977-08-15,16.625000,16.953125,16.609375,16.820313,5.898565,4512000
1977-08-22,16.820313,17.000000,16.625000,16.726563,5.865688,4694400
1977-08-29,16.734375,16.929688,16.601563,16.781250,5.884871,4678400
1977-09-05,16.781250,16.789063,16.421875,16.421875,5.758842,3952000
1977-09-12,16.421875,16.515625,16.195313,16.203125,5.682127,5102400
1977-09-19,16.125000,16.187500,15.953125,16.062500,5.632816,6435200
1977-09-26,16.062500,16.328125,16.046875,16.312500,5.720485,4510400
1977-10-03,16.312500,16.406250,16.046875,16.078125,5.638294,5816000
1977-10-10,16.078125,16.171875,15.882813,16.117188,5.651992,5627200
1977-10-17,16.117188,16.218750,15.960938,16.171875,5.671173,5236800
1977-10-24,16.171875,16.328125,15.984375,16.179688,5.673915,9052800
1977-10-31,16.179688,16.203125,15.562500,15.812500,5.545145,10824000
1977-11-07,15.812500,16.296875,15.656250,16.257813,5.757588,8406400
1977-11-14,16.250000,16.437500,16.062500,16.265625,5.760354,6870400
1977-11-21,16.265625,16.828125,16.187500,16.796875,5.948494,5627200
1977-11-28,16.796875,16.804688,16.359375,16.531250,5.854429,7792000
1977-12-05,16.531250,16.617188,16.203125,16.531250,5.854429,8123200
1977-12-12,16.531250,16.726563,16.414063,16.484375,5.837826,5651200
1977-12-19,16.484375,16.890625,16.351563,16.890625,5.981698,9736000
1977-12-26,16.890625,17.203125,16.812500,17.093750,6.053635,6323200
1978-01-02,16.781250,17.062500,16.539063,16.687500,5.909759,7540800
1978-01-09,16.687500,16.859375,16.578125,16.625000,5.887628,12249600
1978-01-16,16.625000,16.859375,16.500000,16.640625,5.893157,7708800
1978-01-23,16.640625,16.710938,16.500000,16.562500,5.865491,9291200
1978-01-30,16.562500,16.679688,16.125000,16.164063,5.724392,7081600
1978-02-06,16.164063,16.367188,16.070313,16.125000,5.773719,5142400
1978-02-13,16.125000,16.156250,15.921875,15.953125,5.712179,7468800
1978-02-20,15.953125,16.093750,15.851563,16.039063,5.742948,7536000
1978-02-27,16.039063,16.070313,15.312500,15.328125,5.488389,10857600
1978-03-06,15.265625,15.460938,15.015625,15.171875,5.432446,14777600
1978-03-13,15.171875,15.265625,14.921875,15.242188,5.457618,11780800
1978-03-20,15.242188,15.273438,14.875000,14.984375,5.365308,7505600
1978-03-27,14.937500,15.000000,14.703125,14.718750,5.270200,8028800
1978-04-03,14.765625,15.250000,14.671875,15.054688,5.390485,11464000
1978-04-10,15.054688,15.250000,14.718750,15.218750,5.449229,15414400
1978-04-17,15.851563,16.117188,15.523438,15.875000,5.684206,16088000
1978-04-24,15.875000,16.625000,15.812500,16.625000,5.952751,17425600
1978-05-01,16.625000,16.796875,16.125000,16.406250,5.874423,11312000
1978-05-08,16.406250,16.640625,16.156250,16.414063,5.942233,6710400
1978-05-15,16.414063,16.781250,16.312500,16.382813,5.930916,11940800
1978-05-22,16.382813,16.671875,16.250000,16.296875,5.899806,6312000
1978-05-29,16.296875,16.398438,16.000000,16.296875,5.899806,6043200
1978-06-05,16.296875,16.875000,16.281250,16.812500,6.086475,11315200
1978-06-12,16.812500,17.265625,16.625000,16.640625,6.024251,8876800
1978-06-19,16.640625,16.875000,16.390625,16.406250,5.939404,7201600
1978-06-26,16.406250,16.406250,16.078125,16.078125,5.820618,6329600
1978-07-03,16.078125,16.289063,15.937500,16.281250,5.894149,4369600
1978-07-10,16.281250,16.734375,16.039063,16.718750,6.052539,7604800
1978-07-17,16.718750,17.000000,16.500000,16.890625,6.114758,11808000
1978-07-24,16.890625,17.468750,16.734375,17.414063,6.304252,13481600
1978-07-31,17.421875,18.437500,17.421875,18.031250,6.527683,15576000
1978-08-07,18.031250,18.328125,17.812500,18.062500,6.603912,14857600
1978-08-14,18.062500,18.734375,17.921875,18.359375,6.712454,10385600
1978-08-21,18.359375,18.796875,18.265625,18.578125,6.792434,8038400
1978-08-28,18.578125,18.585938,18.218750,18.343750,6.706741,4489600
1978-09-04,18.367188,19.031250,18.367188,19.031250,6.958102,8185600
1978-09-11,18.960938,18.960938,18.062500,18.109375,6.621048,7340800
1978-09-18,18.109375,18.242188,17.531250,17.750000,6.489655,8860800
1978-09-25,17.500000,17.656250,17.093750,17.312500,6.329701,7528000
1978-10-02,17.312500,17.625000,17.187500,17.421875,6.369694,7737600
1978-10-09,17.453125,18.343750,17.453125,17.875000,6.535357,9627200
1978-10-16,17.875000,17.875000,17.101563,17.320313,6.332557,11505600
1978-10-23,17.320313,17.406250,16.812500,16.843750,6.158319,10204800
1978-10-30,16.843750,17.281250,16.468750,16.781250,6.135470,16155200
1978-11-06,16.765625,16.765625,16.210938,16.476563,6.090450,9014400
1978-11-13,16.476563,16.531250,16.000000,16.312500,6.029805,8380800
1978-11-20,16.328125,16.906250,16.328125,16.835938,6.223283,5952000
1978-11-27,16.835938,17.156250,16.546875,17.085938,6.315701,8699200
1978-12-04,17.085938,17.468750,16.984375,17.140625,6.335919,8116800
1978-12-11,17.156250,17.421875,17.000000,17.210938,6.361904,7107200
1978-12-18,16.992188,18.437500,16.835938,18.437500,6.815296,14604800
1978-12-25,18.453125,19.375000,18.453125,18.656250,6.896159,13854400
1979-01-01,18.656250,19.312500,18.406250,19.125000,7.069426,10580800
1979-01-08,19.109375,19.617188,18.906250,19.546875,7.225370,11675200
1979-01-15,19.546875,19.765625,19.125000,19.156250,7.080976,11243200
1979-01-22,19.156250,19.593750,19.078125,19.562500,7.231145,9777600
1979-01-29,19.562500,19.656250,19.226563,19.265625,7.121408,7508800
1979-02-05,19.164063,19.164063,18.570313,18.859375,6.971238,9436800
1979-02-12,18.859375,19.375000,18.734375,19.156250,7.162156,6892800
1979-02-19,19.156250,19.289063,18.828125,18.890625,7.062844,4520000
1979-02-26,18.906250,19.046875,18.632813,18.796875,7.027791,6276800
1979-03-05,18.882813,19.367188,18.882813,19.234375,7.191369,6808000
1979-03-12,19.234375,19.484375,19.078125,19.296875,7.214729,7185600
1979-03-19,19.335938,19.843750,19.335938,19.687500,7.360781,8092800
1979-03-26,19.656250,20.046875,19.500000,19.718750,7.372463,9392000
1979-04-02,19.718750,20.085938,19.531250,19.906250,7.442566,8707200
1979-04-09,19.906250,20.125000,19.437500,19.484375,7.284834,7990400
1979-04-16,19.484375,19.625000,19.140625,19.171875,7.168001,7737600
1979-04-23,19.187500,19.554688,19.187500,19.406250,7.255626,8328000
1979-04-30,19.406250,20.093750,19.359375,19.453125,7.273158,9681600
1979-05-07,19.367188,19.546875,19.125000,19.273438,7.284336,6995200
1979-05-14,19.273438,19.375000,18.921875,19.218750,7.263666,6001600
1979-05-21,19.218750,19.406250,19.078125,19.171875,7.245951,5121600
1979-05-28,19.171875,19.203125,18.890625,19.062500,7.204612,5052800
1979-06-04,19.062500,19.562500,18.937500,19.343750,7.310913,5845600
1979-06-11,19.343750,19.625000,18.437500,18.562500,7.015639,10199600
1979-06-18,18.500000,18.625000,18.031250,18.531250,7.003830,8426800
1979-06-25,18.531250,18.625000,18.125000,18.343750,6.932966,6247200
1979-07-02,18.343750,19.187500,17.937500,18.406250,6.956587,5102800
1979-07-09,18.406250,18.500000,17.250000,17.500000,6.614071,10589200
1979-07-16,17.500000,17.656250,17.125000,17.437500,6.590447,9456400
1979-07-23,17.343750,17.406250,17.000000,17.125000,6.472343,7890800
1979-07-30,17.125000,17.562500,17.125000,17.218750,6.507773,5820000
1979-08-06,17.218750,17.781250,17.062500,17.593750,6.649503,10546400
1979-08-13,17.593750,18.125000,17.437500,17.812500,6.815022,9121600
1979-08-20,17.812500,17.968750,17.281250,17.406250,6.659590,7489600
1979-08-27,17.406250,17.656250,17.375000,17.500000,6.695462,5996400
1979-09-03,17.468750,17.468750,16.812500,16.937500,6.480247,7189600
1979-09-10,16.937500,17.093750,16.437500,16.968750,6.492205,9306000
1979-09-17,17.093750,17.843750,16.906250,17.500000,6.695462,9636400
1979-09-24,17.468750,17.468750,16.625000,16.937500,6.480247,9362800
1979-10-01,16.906250,17.375000,16.750000,17.218750,6.587855,6606000
1979-10-08,17.218750,17.250000,16.250000,16.437500,6.288950,12293600
1979-10-15,16.437500,16.468750,15.437500,15.468750,5.918305,13228400
1979-10-22,15.468750,16.093750,15.281250,15.562500,5.954178,9693600
1979-10-29,15.562500,16.031250,15.562500,15.812500,6.049829,6484400
1979-11-05,15.812500,15.812500,15.281250,15.437500,5.906352,8045600
1979-11-12,15.437500,15.812500,15.406250,15.500000,6.012668,8360400
1979-11-19,15.500000,15.625000,15.312500,15.500000,6.012668,5702400
1979-11-26,15.593750,16.750000,15.593750,16.312500,6.327847,9402000
1979-12-03,16.281250,16.906250,16.125000,16.656250,6.461190,6976800
1979-12-10,16.656250,16.687500,16.156250,16.500000,6.400581,6754800
1979-12-17,16.468750,16.468750,15.812500,16.000000,6.206627,8077200
1979-12-24,16.000000,16.281250,16.000000,16.062500,6.230866,3490400
1979-12-31,16.062500,16.156250,15.312500,15.843750,6.146015,7214800
1980-01-07,15.843750,17.062500,15.656250,16.750000,6.497560,11786800
1980-01-14,16.750000,17.718750,16.562500,17.406250,6.752131,16413200
1980-01-21,17.406250,17.875000,17.250000,17.531250,6.800620,8832000
1980-01-28,17.531250,18.000000,17.062500,17.343750,6.727883,8066000
1980-02-04,17.343750,17.406250,16.562500,16.812500,6.521808,9284400
1980-02-11,16.812500,17.625000,16.593750,16.906250,6.640190,10617600
1980-02-18,16.906250,16.937500,16.375000,16.500000,6.480631,6122800
1980-02-25,16.468750,16.468750,15.500000,15.875000,6.235153,12408000
1980-03-03,15.875000,15.875000,15.156250,15.250000,5.989675,10237200
1980-03-10,15.281250,15.562500,14.906250,14.968750,5.879210,10144400
1980-03-17,14.968750,15.093750,14.062500,14.187500,5.572362,12944400
1980-03-24,14.093750,14.375000,12.843750,13.968750,5.486443,14737200
1980-03-31,13.968750,14.000000,13.625000,13.718750,5.388252,20011200
1980-04-07,13.718750,13.937500,13.250000,13.375000,5.253238,10959200
1980-04-14,13.375000,13.437500,12.593750,12.812500,5.032306,9796800
1980-04-21,12.812500,13.843750,12.625000,13.843750,5.437346,12107200
1980-04-28,13.843750,13.843750,13.406250,13.500000,5.302331,6597600
1980-05-05,13.500000,13.937500,13.000000,13.031250,5.118224,10190000
1980-05-12,13.031250,13.375000,13.031250,13.250000,5.286620,7639600
1980-05-19,13.250000,13.750000,13.031250,13.687500,5.461176,11259200
1980-05-26,13.718750,14.156250,13.531250,13.843750,5.523525,8762800
1980-06-02,13.843750,14.593750,13.812500,14.281250,5.698076,12878000
1980-06-09,14.281250,14.781250,14.156250,14.718750,5.872638,8696000
1980-06-16,14.718750,15.093750,14.406250,14.468750,5.772886,9884000
1980-06-23,14.468750,15.062500,14.468750,14.937500,5.959915,9570400
1980-06-30,14.875000,15.375000,14.593750,15.281250,6.097069,7260000
1980-07-07,15.281250,15.718750,15.250000,15.687500,6.259151,9410000
1980-07-14,15.687500,16.437500,15.687500,16.281250,6.496059,9318000
1980-07-21,16.281250,16.531250,15.968750,16.093750,6.421246,8849600
1980-07-28,16.093750,16.500000,16.000000,16.281250,6.496059,9327600
1980-08-04,16.250000,16.562500,16.000000,16.312500,6.508528,9387600
1980-08-11,16.312500,17.281250,16.281250,17.187500,6.948705,10276800
1980-08-18,17.000000,17.218750,16.468750,16.843750,6.809728,8103600
1980-08-25,16.843750,16.937500,16.187500,16.375000,6.620217,8444400
1980-09-01,16.375000,17.031250,16.343750,16.625000,6.721292,5749600
1980-09-08,16.625000,16.656250,16.031250,16.468750,6.658122,7600800
1980-09-15,16.468750,16.968750,16.250000,16.750000,6.771828,12633600
1980-09-22,16.750000,17.250000,16.062500,16.156250,6.531779,13472000
1980-09-29,16.062500,16.750000,15.843750,16.562500,6.696023,11059200
1980-10-06,16.625000,17.875000,16.625000,17.312500,6.999240,19582400
1980-10-13,17.312500,17.781250,16.937500,17.000000,6.872900,11694800
1980-10-20,17.000000,17.218750,16.375000,16.656250,6.733927,9826400
1980-10-27,16.625000,16.812500,16.281250,16.656250,6.733927,8194800
1980-11-03,16.687500,17.562500,16.562500,16.781250,6.784462,10091200
1980-11-10,16.781250,18.062500,16.625000,17.906250,7.332705,15838400
1980-11-17,17.906250,18.187500,17.531250,17.593750,7.204741,12482000
1980-11-24,17.593750,17.656250,16.906250,17.031250,6.974394,7665200
1980-12-01,17.000000,17.375000,16.562500,16.875000,6.910404,10867200
1980-12-08,16.812500,16.812500,15.812500,16.437500,6.731249,13611200
1980-12-15,16.437500,16.593750,15.906250,16.156250,6.616076,11881600
1980-12-22,16.156250,17.250000,16.125000,17.250000,7.063976,6372000
1980-12-29,17.250000,17.375000,16.875000,17.281250,7.076766,5546800
1981-01-05,17.375000,17.875000,16.687500,16.843750,6.897610,15851200
1981-01-12,16.843750,17.000000,16.312500,16.718750,6.846423,12107600
1981-01-19,16.718750,16.812500,16.125000,16.250000,6.654467,8810400
1981-01-26,16.250000,16.468750,16.000000,16.093750,6.590479,6509200
1981-02-02,16.093750,16.187500,15.750000,16.062500,6.577686,7622000
1981-02-09,16.062500,16.093750,15.312500,15.437500,6.407172,6921200
1981-02-16,15.437500,15.625000,15.062500,15.125000,6.277468,6280800
1981-02-23,15.125000,16.218750,15.125000,16.062500,6.666575,10874800
1981-03-02,16.062500,16.062500,15.375000,15.468750,6.420142,6298400
1981-03-09,15.437500,16.156250,15.437500,15.812500,6.562809,8396400
1981-03-16,15.812500,16.312500,15.687500,15.781250,6.549841,11316400
1981-03-23,15.781250,16.062500,15.406250,15.437500,6.407172,13699600
1981-03-30,15.437500,15.843750,15.187500,15.281250,6.342322,11327200
1981-04-06,15.250000,15.812500,14.937500,15.187500,6.303411,15894000
1981-04-13,15.187500,15.187500,14.750000,15.000000,6.225589,14946400
1981-04-20,15.000000,15.437500,14.937500,15.156250,6.290441,14538000
1981-04-27,15.156250,15.343750,14.625000,14.781250,6.134799,13393200
1981-05-04,14.593750,14.593750,14.250000,14.468750,6.005101,12764000
1981-05-11,14.406250,14.406250,14.000000,14.093750,5.937693,11461200
1981-05-18,14.093750,14.218750,13.812500,13.875000,5.845535,9427600
1981-05-25,13.875000,14.781250,13.781250,14.687500,6.187839,10743600
1981-06-01,14.937500,15.187500,14.406250,14.593750,6.148345,13621200
1981-06-08,14.593750,14.906250,14.281250,14.843750,6.253670,10352000
1981-06-15,14.906250,15.093750,14.312500,14.375000,6.056180,9828000
1981-06-22,14.406250,15.031250,14.406250,14.687500,6.187839,8780400
1981-06-29,14.687500,14.781250,14.093750,14.218750,5.990355,5622400
1981-07-06,14.218750,14.343750,14.062500,14.093750,5.937693,7936800
1981-07-13,14.062500,14.218750,13.906250,14.031250,5.911362,8449600
1981-07-20,13.968750,13.968750,13.656250,13.750000,5.792874,7704400
1981-07-27,13.750000,14.156250,13.718750,14.031250,5.911362,5857600
1981-08-03,14.031250,14.687500,14.031250,14.250000,6.003525,7947600
1981-08-10,14.250000,14.718750,14.187500,14.500000,6.200191,8196400
1981-08-17,14.500000,14.562500,14.062500,14.218750,6.079929,6771600
1981-08-24,14.156250,14.156250,13.750000,13.968750,5.973028,8880400
1981-08-31,13.968750,14.093750,13.500000,13.500000,5.772588,8950000
1981-09-07,13.500000,14.031250,13.343750,13.937500,5.959664,7731600
1981-09-14,13.937500,14.187500,13.375000,13.500000,5.772588,8216400
1981-09-21,13.500000,13.812500,13.312500,13.406250,5.732505,9285600
1981-09-28,13.406250,13.781250,13.062500,13.750000,5.879491,11900400
1981-10-05,13.750000,14.062500,13.531250,13.968750,5.973028,11523600
1981-10-12,13.968750,14.000000,12.750000,12.812500,5.478613,13422000
1981-10-19,12.812500,13.062500,12.656250,12.750000,5.451894,9343600
1981-10-26,12.718750,12.937500,12.093750,12.875000,5.505342,13732000
1981-11-02,13.000000,13.281250,12.687500,12.718750,5.438528,12494400
1981-11-09,12.718750,13.281250,12.718750,12.906250,5.609730,10444000
1981-11-16,12.812500,12.843750,12.468750,12.656250,5.501067,8994400
1981-11-23,12.656250,13.625000,12.625000,13.625000,5.922140,10299600
1981-11-30,13.625000,13.781250,13.250000,13.656250,5.935717,11974000
1981-12-07,13.656250,13.843750,13.250000,13.593750,5.908554,10688000
1981-12-14,13.468750,14.250000,13.250000,14.187500,6.166629,11607200
1981-12-21,14.187500,14.312500,14.000000,14.250000,6.193795,8092800
1981-12-28,14.250000,14.406250,13.937500,14.218750,6.180210,7980400
1982-01-04,14.406250,14.593750,13.906250,14.187500,6.166629,12576400
1982-01-11,14.437500,15.031250,14.187500,14.937500,6.492614,25442800
1982-01-18,15.187500,15.750000,14.843750,15.406250,6.696355,21341200
1982-01-25,15.406250,16.187500,15.250000,15.906250,6.913689,15041200
1982-02-01,15.750000,16.000000,15.375000,15.812500,6.872935,14394400
1982-02-08,15.562500,15.750000,15.218750,15.250000,6.720553,11601200
1982-02-15,15.312500,15.812500,15.031250,15.593750,6.872042,10843200
1982-02-22,15.375000,15.718750,14.937500,15.468750,6.816951,14600400
1982-03-01,15.531250,15.687500,14.531250,14.625000,6.445122,17312800
1982-03-08,14.593750,14.906250,14.281250,14.468750,6.376263,16754000
1982-03-15,14.531250,14.718750,14.312500,14.406250,6.348720,13409600
1982-03-22,14.687500,15.031250,14.468750,14.750000,6.500208,13018800
1982-03-29,14.875000,15.468750,14.687500,15.375000,6.775639,13234400
1982-04-05,15.375000,15.625000,15.250000,15.562500,6.858270,8821200
1982-04-12,15.562500,16.218750,15.312500,16.125000,7.106159,15349200
1982-04-19,16.093750,16.437500,15.750000,16.437500,7.243876,17622000
1982-04-26,16.406250,16.531250,16.000000,16.062500,7.078612,14153200
1982-05-03,16.093750,16.312500,16.000000,16.187500,7.133707,12011200
1982-05-10,16.093750,16.218750,15.875000,15.906250,7.103562,9190000
1982-05-17,15.812500,15.937500,15.500000,15.656250,6.991913,11556000
1982-05-24,15.593750,15.656250,15.312500,15.375000,6.866313,9542400
1982-05-31,15.406250,15.531250,15.031250,15.062500,6.726753,7532000
1982-06-07,15.031250,15.156250,14.375000,14.906250,6.656974,22750400
1982-06-14,14.843750,15.000000,14.593750,14.593750,6.517413,10384000
1982-06-21,14.750000,15.375000,14.562500,15.062500,6.726753,13043200
1982-06-28,15.218750,15.375000,15.000000,15.000000,6.698844,8813200
1982-07-05,15.031250,15.625000,14.843750,15.625000,6.977958,12832400
1982-07-12,16.468750,16.937500,15.781250,16.687500,7.452458,31855200
1982-07-19,16.531250,17.156250,16.406250,16.625000,7.424547,20077200
1982-07-26,16.562500,16.656250,16.093750,16.406250,7.326854,10106400
1982-08-02,16.656250,16.812500,15.750000,15.781250,7.047737,12619200
1982-08-09,15.718750,15.937500,15.531250,15.718750,7.113040,14553200
1982-08-16,15.812500,17.156250,15.687500,17.062500,7.721112,24564000
1982-08-23,17.156250,17.625000,16.937500,17.250000,7.805958,26534400
1982-08-30,17.312500,18.500000,17.093750,18.031250,8.159493,22985200
1982-09-06,18.062500,18.406250,17.687500,17.843750,8.074645,17116000
1982-09-13,18.031250,18.750000,17.781250,18.531250,8.385748,20100000
